step,seg,sensor_valid_force,raw_sensor,virtual_force,raw_force,filtered,z_offset,cmd_clearance,actual_gap,actual_clearance,path_idx,state,event
2325,3,0.000,0.000,3.784,3.784,4.005,0.0120,-0.0060,0.0092,0.0092,1.6,POLISH
2340,3,0.000,0.000,4.751,4.751,4.544,0.0120,-0.0060,0.0069,0.0064,1.8,POLISH
2355,3,0.000,0.000,3.716,3.716,4.053,0.0120,-0.0060,0.0096,0.0094,2.0,POLISH
2370,3,0.000,0.000,4.772,4.772,4.502,0.0120,-0.0060,0.0083,0.0064,2.2,POLISH
2385,3,0.000,0.000,4.685,4.685,4.593,0.0120,-0.0060,0.0092,0.0066,2.4,POLISH
2400,3,0.000,0.000,4.707,4.707,4.728,0.0120,-0.0060,0.0088,0.0066,2.6,POLISH
2415,3,0.000,0.000,5.042,5.042,4.975,0.0120,-0.0060,0.0068,0.0056,2.8,POLISH
2430,3,0.000,0.000,4.576,4.576,4.784,0.0120,-0.0060,0.0080,0.0069,3.0,POLISH
2445,3,0.000,0.000,4.493,4.493,4.470,0.0120,-0.0060,0.0082,0.0072,3.2,POLISH
2460,3,0.000,0.000,3.972,3.972,4.185,0.0120,-0.0060,0.0089,0.0087,3.4,POLISH
2475,3,0.000,0.000,4.865,4.865,4.631,0.0120,-0.0060,0.0065,0.0061,3.6,POLISH
2490,3,0.000,0.000,4.350,4.350,4.381,0.0120,-0.0060,0.0089,0.0076,3.8,POLISH
2505,3,0.000,0.000,4.067,4.067,4.036,0.0120,-0.0060,0.0110,0.0084,4.0,POLISH
2520,3,0.000,0.000,3.949,3.949,3.754,0.0120,-0.0060,0.0089,0.0087,4.2,POLISH
2535,3,0.000,0.000,4.137,4.137,4.184,0.0120,-0.0060,0.0088,0.0082,4.4,POLISH
2550,3,0.000,0.000,4.284,4.284,4.302,0.0120,-0.0060,0.0082,0.0078,4.6,POLISH
2565,3,0.000,0.000,4.172,4.172,4.292,0.0120,-0.0060,0.0082,0.0081,4.8,POLISH
2580,3,0.000,0.000,4.331,4.331,4.430,0.0120,-0.0060,0.0078,0.0076,5.0,POLISH
2595,3,0.000,0.000,4.539,4.539,4.498,0.0120,-0.0060,0.0084,0.0070,5.2,POLISH
2610,3,0.000,0.000,4.375,4.375,4.322,0.0120,-0.0060,0.0081,0.0075,5.4,POLISH
2625,3,0.000,0.000,3.723,3.723,3.902,0.0120,-0.0060,0.0095,0.0094,5.6,POLISH
2640,3,0.000,0.000,4.128,4.128,4.060,0.0120,-0.0060,0.0090,0.0082,5.8,POLISH
2655,3,0.000,0.000,4.415,4.415,4.467,0.0120,-0.0060,0.0091,0.0074,6.0,POLISH
2670,3,0.000,0.000,4.247,4.247,4.316,0.0120,-0.0060,0.0084,0.0079,6.2,POLISH
2685,3,0.000,0.000,4.438,4.438,4.256,0.0120,-0.0060,0.0087,0.0073,6.4,POLISH
2700,3,0.000,0.000,3.887,3.887,3.988,0.0120,-0.0060,0.0091,0.0089,6.6,POLISH
2715,3,0.000,0.000,4.344,4.344,4.235,0.0120,-0.0060,0.0082,0.0076,6.8,POLISH
2730,3,0.000,0.000,4.203,4.203,4.422,0.0120,-0.0060,0.0093,0.0080,7.0,POLISH
2745,3,0.000,0.000,4.369,4.369,4.522,0.0120,-0.0060,0.0087,0.0075,7.2,POLISH
2760,3,0.000,0.000,4.844,4.844,4.850,0.0120,-0.0060,0.0073,0.0062,7.4,POLISH
2775,3,0.000,0.000,4.898,4.898,4.905,0.0120,-0.0060,0.0066,0.0060,7.6,POLISH
2790,3,0.000,0.000,5.443,5.443,5.190,0.0120,-0.0060,0.0073,0.0044,10.4,POLISH
3225,4,0.000,0.000,0.000,0.000,0.000,0.0483,0.0303,0.1372,0.1368,0.1,POLISH
3240,4,0.000,0.000,0.000,0.000,0.000,0.0433,0.0253,0.0760,0.0756,0.3,POLISH
3255,4,0.000,0.000,0.700,0.700,0.671,0.0383,0.0203,0.0407,0.0397,0.5,POLISH
3270,4,0.000,0.000,0.700,0.700,0.700,0.0333,0.0153,0.0279,0.0274,0.7,POLISH
3285,4,0.000,0.000,0.700,0.700,0.700,0.0283,0.0103,0.0250,0.0247,0.9,POLISH
3300,4,0.000,0.000,0.700,0.700,0.700,0.0233,0.0053,0.0207,0.0200,1.1,POLISH
