SL2_rand_4_r0,0,548,0.0133333337,0,0,4.46360016,0.0676666647,0.0576666668,0.0476328842,0.047622256,0,0,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
SL2_rand_4_r0,0,549,0.0266666673,0,0.649694085,4.46360016,0.0673333332,0.0573333316,0.0475798696,0.0474842563,0,1.18126202,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
SL2_rand_4_r0,0,550,0.0399999991,0,0.942056417,4.46360016,0.0670000017,0.057,0.048618827,0.0479084328,0,1.18126202,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
SL2_rand_4_r0,0,551,0.0533333346,0,1.07361948,4.46360016,0.0666666701,0.0566666685,0.0487642884,0.0486429818,0,1.18126202,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
SL2_rand_4_r0,0,552,0.0666666701,0,1.13282287,4.46360016,0.0663333312,0.0563333333,0.0494767912,0.0491131246,0,1.18126202,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
SL2_rand_4_r0,0,553,0.0799999982,0,1.15946436,4.46360016,0.0659999996,0.0560000017,0.0497951508,0.049473986,0,1.18126202,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
SL2_rand_4_r0,0,554,0.0933333337,0,1.17145312,4.46360016,0.0656666681,0.0556666665,0.0503306948,0.0501760989,0,1.18126202,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
SL2_rand_4_r0,0,555,0.106666669,0,1.17684793,4.46360016,0.0653333366,0.055333335,0.0503329411,0.049033273,0,1.18126202,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
SL2_rand_4_r0,0,556,0.119999997,0,1.17927575,4.46360016,0.0649999976,0.0549999997,0.0510404892,0.0477608591,0,1.18126202,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
SL2_rand_4_r0,0,557,0.13333334,0,1.18036819,4.46360016,0.0646666661,0.0546666682,0.0505661555,0.0499237478,0,1.18126202,6,2.5,8.25765991,0,0,0,0,0,-0.167705372,-18.3597507,88.6836548,0.592417061,6.91175747,4.46360016,693.747498,59.0630989,4.29300022,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
