step,contact,physical_contact,moving,spin,geometry_contact_possible,sensor_raw_force,virtual_force,raw_force,filtered_force,pad_compression,z_offset,normal_tilt,path,pause,stable_steps,actual_clearance
765,1,1,1,1,1,9.890769958496094,1.108826382856494,1.108826382856494,1.0714463577977784,0.0021468046978137464,0.04276695265523158,16.4910612177177,3.1499999999999937,0,59,0.001344665769591298
780,1,1,1,1,1,10.057872772216797,1.411026128424861,1.411026128424861,1.3990185124906178,0.0027989207643416975,0.04218460337690461,15.637206895606809,3.399999999999993,0,74,0.0008006977924698148
795,1,1,1,1,1,10.088961601257324,1.4101578474155265,1.4101578474155265,1.4120189683664393,0.0028031744291812308,0.04219017871561647,14.895470818546313,3.649999999999992,0,89,0.0006156441328305709
810,1,1,1,1,1,10.257253646850586,1.4347040943359881,1.4347040943359881,1.4356042084739582,0.0028567490582671606,0.042176813951234605,14.38861211837478,3.899999999999991,0,104,0.0006861467114927103
825,1,1,1,1,1,10.410614013671875,1.2596077285503526,1.2596077285503526,1.2543424061141817,0.002485264989003616,0.04252861959320692,15.665032984740575,4.149999999999991,0,119,0.0010793435631110742
840,1,1,1,1,1,10.045868873596191,1.2970846441649828,1.2970846441649828,1.2884055744826908,0.0025497288528597215,0.04240066869254915,15.82529638292712,4.39999999999999,0,134,0.0013758577249130106
855,1,1,1,1,1,10.503791809082031,0.953656312760095,0.953656312760095,0.9631407974870481,0.0018353126255201899,0.043165445736296215,15.8423490590048,4.649999999999989,0,149,0.0019029089595678594
870,1,1,1,1,1,11.207244873046875,1.1597212766579617,1.1597212766579617,1.1855108042670155,0.0022628488209182063,0.04289124204376534,15.848180443672026,4.899999999999988,0,164,0.0021712356129456917
885,1,0,1,1,1,0.33716434240341187,1.1085855663434583,1.1085855663434583,1.152443051713647,0.002158380461675692,0.04277229384482403,15.863773887554109,5.149999999999987,0,179,0.002150419914413662
900,1,1,1,1,1,1.0045424699783325,1.4209533216944252,1.4209533216944252,1.4128037778733442,0.002827737746657101,0.04215460075494278,15.91941139124725,5.399999999999986,0,194,0.001343885402048606
915,1,1,1,1,1,0.8821341395378113,1.4843972094216786,1.4843972094216786,1.4827884620589908,0.0029659976275233993,0.042030516200511486,15.260544665466682,5.649999999999985,0,209,0.0009087162232108973
930,1,1,1,1,1,0.8035362958908081,1.4969202116682017,1.4969202116682017,1.4966026658197884,0.002993288373032685,0.04200602350187268,14.077615819229761,5.899999999999984,0,224,0.0006485849663561106
945,1,1,1,1,1,3.5789263248443604,1.4993920897597777,1.4993920897597777,1.4993294103311317,0.0029986752119553622,0.042001188961083,12.7627083509149,6.1499999999999835,0,239,0.0003358237760213189
960,1,1,1,1,1,8.03230094909668,0.036000000000000004,0.036000000000000004,0.10903589151532256,0.0,0.045139187355423264,12.278208811562394,6.366666666666649,0,3,0.0008734337520130498
975,1,1,1,1,1,7.99418830871582,0.036000000000000004,0.036000000000000004,0.03600045890632288,0.0,0.0475591384128573,12.676129204121143,6.499999999999982,0,4,0.00405123805151758
990,1,1,1,1,1,8.298810005187988,0.036000000000000004,0.036000000000000004,0.03600000000288345,0.0,0.04612176200904866,13.724360553434535,6.649999999999982,0,3,0.005127323925378438
1005,1,1,1,1,1,0.52051842212677,0.17511899547568857,0.17511899547568857,0.1389292770129658,0.00027823799095137713,0.04462176200904862,14.10045279090935,6.733333333333315,0,4,0.004819736687215023
1020,1,1,1,1,1,8.753739356994629,0.9251189954757101,0.9251189954757101,0.8842099342198447,0.00177823799095142,0.043121762009048575,18.76920234318316,6.949999999999981,0,13,0.004377042048795391
1035,1,0,1,1,1,0.0,1.384636858946847,1.384636858946847,1.3727422604731156,0.0027485949811855634,0.042225629135940364,15.074579950436027,7.19999999999998,0,28,0.0035456432945562577
1050,1,1,1,1,1,1.4041669368743896,1.4772288159993325,1.4772288159993325,1.4748809614839098,0.0029503759102408947,0.042044536265059156,12.854853693314611,7.449999999999979,0,43,0.001714270632475034
1065,1,1,0,1,1,10.720237731933594,0.036000000000000004,0.036000000000000004,0.04096539403802036,0.0,0.04675569574889202,11.950298097500458,7.583333333333312,0,1,0.0027769369555496904
1080,1,1,1,1,1,9.700363159179688,0.036000000000000004,0.036000000000000004,0.036000031199053956,0.0,0.04685977499541297,12.48496847272656,7.799999999999978,0,5,0.004712909482130202
1095,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000019604,0.0,0.04997461168822298,12.933360985826814,7.916666666666644,0,0,0.0058950991810434936
1110,0,0,0,1,0,0.020663192495703697,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04847461168822294,12.933360985826814,7.916666666666644,0,0,0.006894961727253023
1125,0,0,0,1,0,0.21399232745170593,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.046974611688222895,12.933360985826814,7.916666666666644,0,0,0.006310242750768435
1140,1,1,1,1,1,1.503246784210205,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04547461168822285,12.933360985826786,7.949999999999977,0,3,0.005135739225514481
1155,1,1,1,1,1,9.775641441345215,0.4852983696031926,0.4852983696031926,0.44810139744964333,0.0008985967392063851,0.04400140326079361,14.011668782385193,8.149999999999984,0,13,0.0041318682284996406
1170,1,1,1,1,1,1.070297360420227,1.201227797394657,1.201227797394657,1.1704350540414217,0.0023488118215468506,0.042584477440336166,15.229985921554219,8.399999999999997,0,28,0.002687208765890425
1185,1,1,1,1,1,0.8942133188247681,1.441013115455356,1.441013115455356,1.4349311914187488,0.0028714528656264213,0.04211536754184374,15.897898156638018,8.65000000000001,0,43,0.0016301705150328916
1200,1,1,1,1,1,0.5284667015075684,1.488356754658136,1.488356754658136,1.4871562616949752,0.0029746264642226614,0.04202277205527298,15.889767181783075,8.900000000000022,0,58,0.0009350719017875844
1215,1,1,1,1,1,1.3702807426452637,1.4977017745019467,1.4977017745019467,1.4974648127737367,0.0029949915933928165,0.04200449490812353,15.878596378349657,9.150000000000034,0,73,0.0005507334964282093
1230,1,1,1,1,1,2.230041980743408,1.4995463601182646,1.4995463601182646,1.499499586948943,0.0029990114055461967,0.04200088723651848,15.85048304046826,9.400000000000047,0,88,0.00032620991499447325
1245,1,1,1,1,1,2.252777099609375,1.4999104573757125,1.4999104573757125,1.4999012249592156,0.0029998048642870395,0.04200017512897218,15.844492876037627,9.650000000000059,0,103,0.00013710456017605044
1260,1,1,1,1,1,10.273909568786621,0.8731284186178968,0.8731284186178968,0.8656355693490498,0.0016742568372357935,0.043280525076521525,14.986062724794149,9.900000000000071,0,118,0.0009245406641727363
1275,1,1,1,1,1,10.465715408325195,1.1567807572654882,1.1567807572654882,1.1507757438069024,0.002242248771113592,0.04275388757272003,14.198896481335359,10.150000000000084,0,133,0.0011190606077819518
1290,1,1,1,1,1,10.123353958129883,1.3169785828003024,1.3169785828003024,1.2905275943987138,0.0025855968873155152,0.04238088712497677,15.023438752376114,10.400000000000096,0,148,0.001049123248177197
1305,1,1,1,1,1,9.79377269744873,1.4370413739680536,1.4370413739680536,1.4306318637039672,0.0028627052330430086,0.04212329320821415,16.04754195769468,10.650000000000109,0,163,0.0008675474394997729
1320,1,1,1,1,1,10.090372085571289,1.487876766363192,1.487876766363192,1.486613256442027,0.0029735527894023187,0.04204080308783473,17.14335177462804,10.900000000000121,0,178,0.0008236477037065864
1335,1,1,1,1,1,10.6171875,1.3163442263678373,1.3163442263678373,1.3281574870597717,0.0026012076360945463,0.04247449583253316,16.862603082739824,11.150000000000134,0,193,0.0008456488383984395
1350,1,1,1,1,1,8.195806503295898,1.3338915951581494,1.3338915951581494,1.3171330282412173,0.002638068742547413,0.04232489156519037,15.915805133597155,11.400000000000146,0,208,0.00043907064633773416
1365,1,1,1,1,1,7.3685078620910645,1.4232732569599713,1.4232732569599713,1.4156354395537931,0.0028329088458677043,0.042149970289217714,15.315673557536002,11.650000000000158,0,223,-0.0003147744684088504
1380,1,1,1,1,1,3.42657470703125,1.4848604952508115,1.4848604952508115,1.4832995174289603,0.002967007243352568,0.04202961009813189,14.973285504667022,11.90000000000017,0,238,-0.0013185363313271145
1395,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03821016348628824,0.0,0.06125407978914976,14.800108957990993,12.000000000000176,0,0,0.003568705923901777
1410,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600001388711739,0.0,0.05975407978914972,14.800108957990993,12.000000000000176,0,0,0.011260595484843157
1425,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000008727,0.0,0.058254079789149676,14.800108957990993,12.000000000000176,0,0,0.013880208874795128
1440,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.056754079789149633,14.800108957990993,12.000000000000176,0,0,0.014055620632019507
1455,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.05525407978914959,14.800108957990993,12.000000000000176,0,0,0.013206477388578766
1470,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.05375407978914955,14.800108957990993,12.000000000000176,0,0,0.011956689716909219
1485,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.052254079789149505,14.800108957990993,12.000000000000176,0,0,0.010553524617614076
1500,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.05075407978914946,14.800108957990993,12.000000000000176,0,0,0.009092415242444881
1515,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04925407978914942,14.800108957990993,12.000000000000176,0,0,0.007610446872694904
1530,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.047754079789149376,14.800108957990993,12.000000000000176,0,0,0.006119714208932476
1545,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04625407978914933,14.800108957990993,12.000000000000176,0,0,0.004626522296947726
1560,0,0,0,1,1,0.0,0.10896010542535287,0.10896010542535287,0.08181068407671856,0.00014592021085070572,0.04475407978914929,14.800108957990993,12.000000000000176,0,0,0.003131762890177972
1575,1,0,1,1,1,0.0,0.8589601054253744,0.8589601054253744,0.8180511009723963,0.0016459202108507487,0.04325407978914925,14.82974813188728,12.10000000000018,0,7,0.001538053741895397
1590,1,1,1,1,1,1.8443198204040527,1.3670103764503114,1.3670103764503114,1.3532984285054903,0.002710182393948768,0.0422601034468175,14.632277018274602,12.350000000000193,0,22,-5.1753294781452155e-05
1605,1,1,1,1,1,2.7941970825195312,1.4737495628997037,1.4737495628997037,1.4710429751676797,0.0029427937499061363,0.04205134104685029,14.47812224441552,12.600000000000206,0,37,-0.0009359335906990022
1620,1,1,1,1,1,4.059324264526367,1.49481850445407,1.49481850445407,1.4942842591677339,0.0029887082287837693,0.04201013405622781,14.440035826715748,12.850000000000218,0,52,-0.001301332628552825
1635,1,1,1,1,1,2.874391555786133,1.4989772400364272,1.4989772400364272,1.4988717869515502,0.0029977711509321173,0.042002000331156614,14.397924716738002,13.10000000000023,0,67,-0.0013496559802730751
1650,1,1,1,1,1,2.4889273643493652,1.4997981204588888,1.4997981204588888,1.4997773053887427,0.002999560054125057,0.04200039483940548,14.687283248568676,13.350000000000243,0,82,-0.0010539825698051748
1665,1,1,1,1,1,2.0944442749023438,1.4999601515990337,1.4999601515990337,1.4999560429743723,0.0029999131603948986,0.042000077936173524,15.113317112395354,13.600000000000255,0,97,-0.0008190502495088348
1680,1,0,1,1,1,0.4676521122455597,1.499992134442893,1.499992134442893,1.4999913234537157,0.002999982858989156,0.042000015383589016,15.659549498858743,13.850000000000268,0,112,-0.0007250394203866858
1695,1,1,1,1,1,0.8943740725517273,1.4999984474411268,1.4999984474411268,1.4999982873623905,0.00299999661658696,0.04200000303652078,16.158435098719984,14.10000000000028,0,127,-0.0005665458986235973
1710,1,1,1,1,1,2.984221935272217,1.499999693545029,1.499999693545029,1.4999996619475642,0.002999999332158179,0.04200000059936979,16.504602136771858,14.350000000000293,0,142,-0.00021048100887107856
1725,1,1,1,1,1,3.493091106414795,1.4999999395097698,1.4999999395097698,1.4999999332728398,0.0029999998681767004,0.04200000011830781,16.463842655904763,14.600000000000305,0,157,0.0001064879281167415
1740,1,1,1,1,1,4.222121238708496,1.4999999880600157,1.4999999880600157,1.499999986828926,0.002999999973979796,0.04200000002335242,17.182151443522393,14.850000000000318,0,172,0.0004820622730419726
1755,1,1,1,1,1,7.509979724884033,1.4999999976432032,1.4999999976432032,1.4999999974002012,0.0029999999948639514,0.04200000000460946,16.51635792216195,15.10000000000033,0,187,0.0008505511870640485
1770,1,1,1,1,1,3.4295918941497803,1.1443367219886966,1.1443367219886966,1.121854820428878,0.002228785759343474,0.04269389969292099,15.826201457401776,15.350000000000342,0,202,0.0013739053562461753
1785,1,1,1,1,1,2.135683059692383,1.4297720055327214,1.4297720055327214,1.4225311551288504,0.0028469557096993253,0.042137353084024484,15.290991253826505,15.600000000000355,0,217,0.0012737798240040677
1800,1,1,1,1,1,1.3421621322631836,1.4861379050328705,1.4861379050328705,1.484708634501752,0.002969791037441223,0.04202711171872802,15.026393456253679,15.850000000000367,0,232,0.0010564951774825724
1815,1,1,1,1,1,2.0889158248901367,1.4972638023871725,1.4972638023871725,1.4969816829364886,0.0029940371429112364,0.042005351501359596,14.831664184634185,16.100000000000367,0,247,0.0010226171838479585
1830,1,1,1,1,1,2.0098280906677246,1.4994599101078048,1.4994599101078048,1.4994042233902252,0.002998823009410158,0.04200105631690446,15.871926467986562,16.350000000000353,0,262,0.001147723634673727
1845,1,1,1,1,1,2.819812297821045,1.4998933932657912,1.4998933932657912,1.4998824014305696,0.002999767677335216,0.042000208503245665,15.906022682019897,16.60000000000034,0,277,0.0014197423061298679
1860,1,1,1,1,1,2.528707981109619,1.4999789572144522,1.4999789572144522,1.4999767875688557,0.002999954142521584,0.042000041155834264,15.517714523339214,16.850000000000325,0,292,0.0015880376046264414
1875,1,1,1,1,1,1.6821871995925903,1.4999958464272787,1.4999958464272787,1.4999954181674,0.0029999909483290135,0.04200000812362746,14.596631281880317,17.10000000000031,0,307,0.001481011537981739
1890,1,1,1,1,1,0.5914154052734375,1.4999991801386616,1.4999991801386616,1.49999909560572,0.002999998213317645,0.04200000160349861,13.390313153920786,17.350000000000296,0,322,0.0011604823048534905
1905,1,1,1,1,1,2.610952854156494,1.49999983817001,1.49999983817001,1.4999998214843056,0.002999999647332087,0.042000000316509814,12.30853508911947,17.600000000000282,0,337,0.001155813070102499
1920,1,1,1,1,1,7.2344889640808105,1.4999999680568596,1.4999999680568596,1.499999964763318,0.0029999999303879296,0.04200000006247493,11.494947916764538,17.850000000000268,0,352,0.0014838136784473418
1935,1,1,1,1,1,8.610573768615723,1.4999999936948383,1.4999999936948383,1.499999993044736,0.00299999998625948,0.04200000001233174,11.342199492277551,18.100000000000254,0,367,0.0018233851136291589
1950,1,1,1,1,1,10.166380882263184,1.4709207581450787,1.4709207581450787,1.4689443699274265,0.0029369254577786344,0.04208772415476495,11.427610826421153,18.35000000000024,0,382,0.002007374769077794
1965,1,1,0,1,1,16.89581871032715,0.036000000000000004,0.036000000000000004,0.03620546184808099,0.0,0.05036737686058676,12.037421445309715,18.483333333333565,0,0,0.003511201683033499
1980,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000129097817,0.0,0.05044221015831621,12.037421445309715,18.483333333333565,0,0,0.007716926128953273
1995,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000000812,0.0,0.048942210158316166,12.037421445309715,18.483333333333565,0,0,0.00876055963709216
2010,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04744221015831612,12.037421445309715,18.483333333333565,0,0,0.008174958862419182
2025,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04594221015831608,12.037421445309715,18.483333333333565,0,0,0.006995547354394014
2040,0,0,0,1,1,0.0,0.2648949208419794,0.2648949208419794,0.225130165785479,0.00045778984168395875,0.04444221015831604,12.037421445309715,18.483333333333565,0,0,0.005553042124229749
2055,1,0,1,1,1,0.46591100096702576,1.0148949208420008,1.0148949208420008,0.9739858371231128,0.0019577898416840017,0.042942210158315994,13.227700684859903,18.633333333333557,0,10,0.004051832112808891
2070,1,0,1,1,1,0.18888041377067566,1.4050734033687293,1.4050734033687293,1.3952858828001524,0.002793131276993495,0.042185659028295415,16.339808141986218,18.883333333333542,0,25,0.003010836501124189
2085,1,0,1,1,1,0.0,1.4812627224981894,1.4812627224981894,1.4793307895080314,0.0029591667986800588,0.04203664668281121,16.38661913038281,19.13333333333353,0,40,0.0033896449673922564
2100,1,0,1,1,1,0.0,1.4963015046359982,1.4963015046359982,1.4959201661407238,0.002991940056085274,0.04200723357950322,13.060836687402485,19.383333333333514,0,55,0.00248429882340766
2115,1,1,1,1,1,1.332457184791565,1.499269965022601,1.499269965022601,1.4991946937535099,0.002998409071691452,0.04200142781470015,11.424026909497586,19.6333333333335,0,70,0.00163619103651458
2130,1,1,0,1,1,29.131649017333984,0.036000000000000004,0.036000000000000004,0.1440442616023216,0.0,0.05175071107909295,11.27941350160291,19.850000000000154,7,0,0.0019530743516876035
2145,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600067887436944,0.0,0.052624267788382466,11.27941350160291,19.850000000000154,0,0,0.008001018224350426
2160,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000426558,0.0,0.05112426778838242,11.27941350160291,19.850000000000154,0,0,0.009972312211150728
2175,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000000003,0.0,0.04962426778838238,11.27941350160291,19.850000000000154,0,0,0.009770706015279948
2190,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04812426778838234,11.27941350160291,19.850000000000154,0,0,0.008737100816750429
2205,0,0,0,1,0,0.09144415706396103,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.046624267788382294,11.27941350160291,19.850000000000154,0,0,0.007257786567487511
2220,1,1,1,1,1,2.5825259685516357,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04512426778838225,11.381021923825694,20.06666666666681,0,14,0.005786737873119772
2235,1,1,1,1,1,7.52738094329834,0.6738661058088937,0.6738661058088937,0.6329586607512575,0.0012757322116177874,0.04362426778838221,11.882762514925783,20.316666666666794,0,29,0.0045148421703745355
2250,1,1,1,1,1,8.183107376098633,1.3013432305205015,1.3013432305205015,1.2808619082231292,0.0025670744678128396,0.04238854087392884,12.763978755121729,20.56666666666678,0,44,0.0035149193408597883
2265,1,1,1,1,1,5.563590049743652,1.4607872650226295,1.4607872650226295,1.4567441816106368,0.0029145456696502564,0.04207669292727631,13.899611007962012,20.816666666666766,0,59,0.0028376091558889142
2280,1,1,1,1,1,2.164872884750366,1.492259915107254,1.492259915107254,1.4914618629168892,0.0029831324244075155,0.04201513818835041,14.975624357506367,21.06666666666675,0,74,0.0024497281653738617
2295,1,1,1,1,1,0.7722530364990234,1.49847220771054,1.49847220771054,1.4983146825670914,0.0029966705595236773,0.042002988081882645,15.759264036512604,21.316666666666737,0,89,0.0019532063219061153
2310,1,1,1,1,1,2.381513833999634,1.4996984336332153,1.4996984336332153,1.4996673402146166,0.0029993428116670065,0.04200058980857753,15.88073999526968,21.566666666666723,0,104,0.0017254626852660888
2325,1,1,1,1,1,2.226140260696411,1.499940474713606,1.499940474713606,1.4999343372763763,0.0029998702795535417,0.042000116420557336,14.931115718938395,21.81666666666671,0,119,0.0012887164228587756
2340,1,1,1,1,1,2.050220489501953,1.4999882504811202,1.4999882504811202,1.4999870390306766,0.0029999743948676758,0.04200002297990685,15.161393898849273,22.066666666666695,0,134,0.001028136146573534
2355,1,1,1,1,1,2.008969783782959,1.4999976807974855,1.4999976807974855,1.499997441672892,0.002999994945879242,0.042000004535935324,15.405109885770209,22.31666666666668,0,149,0.0009288990741939269
2370,1,1,1,1,1,2.252224922180176,1.4999995422195278,1.4999995422195278,1.499999495019438,0.002999999002382167,0.04200000089533475,15.941283679053972,22.566666666666666,0,164,0.0009152364143993412
2385,1,1,1,1,1,2.4340755939483643,1.4999999096400756,1.4999999096400756,1.4999999003233906,0.0029999998030831865,0.04200000017672746,16.51727886027695,22.816666666666652,0,179,0.0009981486528129015
2400,1,1,1,1,1,3.491885185241699,1.4999999821641274,1.4999999821641274,1.4999999803251338,0.0029999999611311848,0.042000000034883696,17.207377883203954,23.066666666666638,0,194,0.001189076892002088
2415,1,1,1,1,1,4.690142631530762,1.499999996479433,1.499999996479433,1.4999999961164399,0.0029999999923278065,0.042000000006885585,16.476130252981392,23.316666666666624,0,209,0.0011692423131700051
2430,1,1,1,1,1,3.4279701709747314,1.4999999993050863,1.4999999993050863,1.4999999992334367,0.00299999999848561,0.042000000001359124,16.50619448793851,23.56666666666661,0,224,0.0008603248417153805
2445,1,1,1,1,1,2.419613838195801,1.4999999998628344,1.4999999998628344,1.499999999848692,0.002999999999701082,0.04200000000026827,16.299582398964883,23.816666666666595,0,239,0.0005046791420278345
