region_id,region_name,cell_id,position_x_m,position_y_m,position_z_m,normal_x,normal_y,normal_z,force_n,rpm,feed_speed_mm_s,step_over_ratio,pass_count,policy_action_force,policy_action_feed,roughness_before,roughness_after,scratch_before_um,scratch_after_um,ra_before_um,ra_after_um,rz_before_um,rz_after_um,clearcoat_initial_um,clearcoat_removed_um,clearcoat_remaining_um,clearcoat_remaining_min_um,gu_proxy_before,gu_proxy_after,gu_target_pass,ra_target_pass,rz_target_pass,warranty_removal_ok,scratch_improved,clearcoat_safe,overall_pass,failure_reason,disposition,tilt_deg,is_side,evaluation_mode,surface_seed,process_time_s,episode_completed,repolish_episodes
R3,door_left,8,0.260,0.850,0.865,0.0000,1.0000,0.0000,3.465,4648,6.891,0.2620,9,-0.837,-0.003,0.3123,0.2806,1.6111,0.7582,0.1867,0.2192,1.9776,1.8084,41.68,1.7662,39.91,36.66,58.20,66.28,False,False,True,True,True,True,False,gu_below_target(66.3<70);ra_above_target(0.219>0.20),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7311,627.0,True,2
R3,door_left,9,0.260,0.850,0.955,0.0000,1.0000,0.0000,3.482,4648,3.485,0.2620,3,-0.453,-0.990,0.1859,0.1588,0.7323,0.3288,0.1308,0.1241,1.2195,1.0127,47.18,1.1755,46.00,43.06,52.89,71.47,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7312,413.3,True,0
R3,door_left,10,0.500,0.850,0.595,0.0000,1.0000,0.0000,3.481,4648,3.744,0.2620,6,-0.163,-0.915,0.2894,0.2405,1.5869,0.5556,0.1818,0.1855,1.9881,1.6065,49.80,2.1865,47.61,44.78,61.98,71.22,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7313,769.3,True,1
R3,door_left,11,0.500,0.850,0.685,0.0000,1.0000,0.0000,3.482,4648,3.452,0.2620,3,-0.266,-0.999,0.2425,0.1695,1.3084,0.6534,0.1604,0.1326,1.5851,1.2715,47.39,1.1873,46.20,45.47,56.08,70.32,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7314,417.2,True,0
R3,door_left,12,0.500,0.850,0.775,0.0000,1.0000,0.0000,3.466,4648,6.688,0.2620,9,-0.778,-0.062,0.2613,0.2178,1.4175,0.6371,0.1523,0.1688,1.8340,1.4973,43.22,1.8236,41.40,40.21,57.72,69.61,False,True,True,True,True,True,False,gu_below_target(69.6<70),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7315,646.1,True,2
R3,door_left,13,0.500,0.850,0.865,0.0000,1.0000,0.0000,3.474,4648,5.166,0.2620,6,-0.674,-0.503,0.2256,0.1651,1.1625,0.4924,0.1352,0.1295,1.5540,1.1742,44.62,1.5794,43.04,40.85,55.89,70.65,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7316,557.6,True,1
R3,door_left,14,0.500,0.850,0.955,0.0000,1.0000,0.0000,3.475,4648,4.839,0.2620,6,-0.606,-0.597,0.2578,0.1968,1.3420,0.4717,0.1525,0.1461,1.7971,1.4155,44.99,1.6893,43.30,40.55,56.71,70.07,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7317,595.3,True,1
R3,door_left,15,0.740,0.850,0.595,0.0000,1.0000,0.0000,3.478,4648,4.333,0.2620,3,-0.889,-0.744,0.1690,0.1274,0.6456,0.3039,0.1224,0.1032,1.0438,0.7551,42.89,0.9415,41.95,38.92,47.96,70.27,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7318,332.5,True,0
R3,door_left,16,0.740,0.850,0.685,0.0000,1.0000,0.0000,3.478,4648,4.382,0.2620,6,-0.463,-0.730,0.2769,0.1787,1.5138,0.6257,0.1758,0.1343,1.8413,1.2615,46.52,1.8681,44.65,40.70,53.86,70.07,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7319,657.3,True,1
R3,door_left,17,0.740,0.850,0.775,0.0000,1.0000,0.0000,3.482,4648,3.605,0.2620,3,-0.354,-0.955,0.2392,0.1986,1.3326,0.9037,0.1458,0.1476,1.7172,1.4781,47.72,1.1356,46.58,43.53,61.97,70.47,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7320,399.6,True,0
R3,door_left,18,0.740,0.850,0.865,0.0000,1.0000,0.0000,3.470,4648,5.788,0.2620,3,-0.934,-0.322,0.1179,0.0819,0.5138,0.2176,0.0916,0.0632,0.7865,0.5545,42.12,0.7052,41.41,38.60,60.89,71.93,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7321,248.9,True,0
R3,door_left,19,0.740,0.850,0.955,0.0000,1.0000,0.0000,3.466,4648,6.661,0.2620,9,-0.832,-0.070,0.2954,0.2303,1.5868,0.7120,0.1823,0.1851,1.9615,1.4178,42.06,1.8283,40.23,37.88,58.00,67.44,False,True,True,True,True,True,False,gu_below_target(67.4<70),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7322,648.7,True,2
R3,door_left,20,0.980,0.850,0.595,0.0000,1.0000,0.0000,3.480,4648,3.828,0.2620,3,-0.758,-0.890,0.1676,0.1545,0.7740,0.3409,0.1134,0.1219,1.1744,1.0143,44.16,1.0667,43.09,40.92,55.87,71.17,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7323,376.2,True,0
R3,door_left,21,0.980,0.850,0.685,0.0000,1.0000,0.0000,3.482,4648,3.489,0.2620,3,-0.278,-0.989,0.1553,0.1389,0.7763,0.3345,0.1071,0.1091,1.0970,0.8617,49.19,1.1737,48.02,45.08,60.61,73.03,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7324,412.8,True,0
R3,door_left,22,0.980,0.850,0.775,0.0000,1.0000,0.0000,3.479,4648,4.172,0.2620,3,-0.783,-0.791,0.1517,0.0857,0.6066,0.3205,0.1143,0.0667,0.9900,0.5358,44.28,0.9852,43.29,39.62,61.20,72.31,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7325,345.3,True,0
R3,door_left,23,0.980,0.850,0.865,0.0000,1.0000,0.0000,3.471,4648,5.691,0.2620,9,-0.611,-0.351,0.2741,0.1812,1.3415,0.3177,0.1855,0.1368,1.6441,1.2106,45.32,2.1513,43.17,41.30,52.50,69.80,False,True,True,True,True,True,False,gu_below_target(69.8<70),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7326,759.3,True,2
R3,door_left,24,0.980,0.850,0.955,0.0000,1.0000,0.0000,3.482,4648,3.497,0.2620,3,-0.510,-0.986,0.1533,0.1415,0.8654,0.4806,0.1047,0.1137,1.0698,0.7729,45.75,1.1709,44.58,44.15,49.78,71.34,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7327,411.8,True,0
R4,door_right,0,0.020,-0.850,0.595,0.0000,-1.0000,0.0000,3.471,4648,5.735,0.2620,3,-0.929,-0.338,0.1245,0.1144,0.3810,0.1915,0.0959,0.0896,0.8339,0.7163,42.03,0.7107,41.32,38.21,59.93,71.77,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7404,251.2,True,0
R4,door_right,1,0.020,-0.850,0.685,0.0000,-1.0000,0.0000,3.476,4648,4.639,0.2620,6,-0.590,-0.655,0.2658,0.1801,1.2267,0.3856,0.1779,0.1375,1.5297,1.1725,44.88,1.7623,43.12,40.79,52.82,70.31,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7405,620.9,True,1
R4,door_right,2,0.020,-0.850,0.775,0.0000,-1.0000,0.0000,3.481,4648,3.718,0.2620,3,-0.537,-0.922,0.1074,0.1103,0.8340,0.2585,0.0724,0.0874,0.9044,0.5862,46.79,1.1017,45.69,42.78,63.13,73.66,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7406,387.4,True,0
R4,door_right,3,0.020,-0.850,0.865,0.0000,-1.0000,0.0000,3.482,4648,3.489,0.2620,3,-0.340,-0.989,0.2293,0.1680,0.9625,0.4845,0.1535,0.1331,1.3341,0.9612,47.77,1.1741,46.60,43.51,58.19,70.80,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7407,412.9,True,0
R4,door_right,4,0.020,-0.850,0.955,0.0000,-1.0000,0.0000,3.470,4648,5.837,0.2620,9,-0.593,-0.308,0.3347,0.2795,1.8691,0.8466,0.1926,0.2121,2.2330,1.8728,44.85,2.0959,42.75,40.03,52.42,68.37,False,False,True,True,True,True,False,gu_below_target(68.4<70);ra_above_target(0.212>0.20),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7408,740.2,True,2
R4,door_right,5,0.260,-0.850,0.595,0.0000,-1.0000,0.0000,3.480,4648,3.909,0.2620,3,-0.730,-0.867,0.1271,0.1138,0.4180,0.1089,0.0960,0.0871,0.8103,0.6343,44.95,1.0483,43.90,40.67,51.20,72.98,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7409,368.4,True,0
R4,door_right,6,0.260,-0.850,0.685,0.0000,-1.0000,0.0000,3.472,4648,5.400,0.2620,3,-0.910,-0.435,0.1584,0.1008,0.5558,0.3154,0.1200,0.0764,1.0242,0.7382,42.35,0.7581,41.59,38.30,58.35,70.27,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7410,266.8,True,0
R4,door_right,7,0.260,-0.850,0.775,0.0000,-1.0000,0.0000,3.469,4648,6.071,0.2620,3,-0.951,-0.240,0.1204,0.0874,0.6358,0.4230,0.0832,0.0669,0.8947,0.6649,41.10,0.6708,40.43,38.01,58.04,70.97,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7411,237.3,True,0
R4,door_right,8,0.260,-0.850,0.865,0.0000,-1.0000,0.0000,3.478,4648,4.312,0.2620,6,-0.366,-0.750,0.2709,0.1884,1.2718,0.3204,0.1854,0.1442,1.6761,1.1841,47.40,1.8992,45.50,42.97,51.14,70.64,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7412,667.9,True,1
R4,door_right,9,0.260,-0.850,0.955,0.0000,-1.0000,0.0000,3.482,4648,3.541,0.2620,6,-0.103,-0.974,0.3107,0.2526,1.6147,0.5992,0.1914,0.1945,2.1731,1.7008,49.76,2.3145,47.45,46.85,60.08,71.00,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7413,813.5,True,1
R4,door_right,10,0.500,-0.850,0.595,0.0000,-1.0000,0.0000,3.471,4648,5.639,0.2620,9,-0.514,-0.366,0.3879,0.2568,1.7815,0.6565,0.2589,0.1935,2.1589,1.8081,45.06,2.1743,42.89,39.12,48.36,66.60,False,True,True,True,True,True,False,gu_below_target(66.6<70),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7414,766.2,True,2
R4,door_right,11,0.500,-0.850,0.685,0.0000,-1.0000,0.0000,3.473,4648,5.282,0.2620,9,-0.436,-0.469,0.3309,0.2017,1.5217,0.4386,0.2275,0.1555,1.8424,1.3621,46.44,2.3241,44.12,41.59,50.66,69.39,False,True,True,True,True,True,False,gu_below_target(69.4<70),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7415,818.1,True,2
R4,door_right,12,0.500,-0.850,0.775,0.0000,-1.0000,0.0000,3.460,4648,7.766,0.2620,9,-0.976,+0.251,0.2369,0.1931,1.1191,0.4761,0.1492,0.1507,1.5914,1.2251,40.16,1.5644,38.60,35.60,50.68,65.48,False,True,True,True,True,True,False,gu_below_target(65.5<70),spot_repaint_review,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7416,556.4,True,2
R4,door_right,13,0.500,-0.850,0.865,0.0000,-1.0000,0.0000,3.459,4648,8.068,0.2620,9,-0.964,+0.338,0.2302,0.1714,1.2902,0.5771,0.1426,0.1301,1.5896,1.1653,40.46,1.5144,38.95,36.47,51.12,66.92,False,True,True,True,True,True,False,gu_below_target(66.9<70),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7417,535.6,True,2
R4,door_right,14,0.500,-0.850,0.955,0.0000,-1.0000,0.0000,3.475,4648,4.949,0.2620,9,-0.329,-0.566,0.3904,0.2631,1.8219,0.6182,0.2426,0.1981,2.2709,1.8196,47.37,2.4780,44.89,41.48,48.85,68.20,False,True,True,True,True,True,False,gu_below_target(68.2<70),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7418,873.0,True,2
R4,door_right,15,0.740,-0.850,0.595,0.0000,-1.0000,0.0000,3.465,4648,6.920,0.2620,6,-0.960,+0.006,0.2736,0.1865,1.1380,0.6682,0.1880,0.1419,1.6115,1.2947,40.10,1.1765,38.92,35.45,55.72,65.35,False,True,True,True,True,True,False,gu_below_target(65.4<70);clearcoat_budget_exhausted,spot_repaint_review,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7419,416.2,True,1
R4,door_right,16,0.740,-0.850,0.685,0.0000,-1.0000,0.0000,3.481,4648,3.697,0.2620,3,-0.719,-0.928,0.1536,0.1488,0.8317,0.3632,0.0999,0.1227,1.0802,0.8219,44.11,1.1059,43.00,42.19,67.97,72.64,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7420,389.5,True,0
R4,door_right,17,0.740,-0.850,0.775,0.0000,-1.0000,0.0000,3.469,4648,6.088,0.2620,3,-0.956,-0.235,0.1525,0.0881,0.6589,0.3646,0.1130,0.0628,0.9925,0.7298,41.16,0.6731,40.49,37.62,61.23,70.59,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7421,236.6,True,0
R4,door_right,18,0.740,-0.850,0.865,0.0000,-1.0000,0.0000,3.477,4648,4.575,0.2620,9,-0.232,-0.674,0.3257,0.2475,1.6492,0.4256,0.1821,0.1955,1.8730,1.4785,48.80,2.6792,46.12,44.26,54.77,69.45,False,True,True,True,True,True,False,gu_below_target(69.5<70),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7422,944.4,True,2
R4,door_right,19,0.740,-0.850,0.955,0.0000,-1.0000,0.0000,3.470,4648,5.962,0.2620,9,-0.594,-0.272,0.2665,0.2313,1.6800,0.7329,0.1682,0.1738,2.0226,1.5400,45.22,2.0478,43.17,40.07,52.20,70.01,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7423,724.8,True,2
R4,door_right,20,0.980,-0.850,0.595,0.0000,-1.0000,0.0000,3.472,4648,5.451,0.2620,6,-0.817,-0.420,0.2042,0.1517,0.9641,0.3814,0.1323,0.1152,1.4129,1.0398,43.53,1.4969,42.03,39.98,59.16,70.53,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7424,528.4,True,1
R4,door_right,21,0.980,-0.850,0.685,0.0000,-1.0000,0.0000,3.482,4648,3.490,0.2620,3,-0.373,-0.989,0.2361,0.1850,0.9291,0.4278,0.1663,0.1458,1.3502,1.1285,47.46,1.1737,46.29,43.95,54.14,70.34,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7425,412.7,True,0
R4,door_right,22,0.980,-0.850,0.775,0.0000,-1.0000,0.0000,3.462,4648,7.481,0.2620,6,-0.971,+0.169,0.1502,0.1465,0.4696,0.1403,0.1115,0.1099,1.0729,0.9130,41.27,1.0845,40.19,38.25,51.02,70.80,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7426,385.0,True,1
R4,door_right,23,0.980,-0.850,0.865,0.0000,-1.0000,0.0000,3.474,4648,5.015,0.2620,9,-0.358,-0.547,0.3252,0.1821,1.3972,0.3042,0.2194,0.1403,1.8777,1.1333,47.42,2.4495,44.97,42.07,50.50,69.75,False,True,True,True,True,True,False,gu_below_target(69.7<70),rework_candidate,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7427,861.7,True,2
R4,door_right,24,0.980,-0.850,0.955,0.0000,-1.0000,0.0000,3.480,4648,3.848,0.2620,3,-0.714,-0.885,0.1345,0.1106,0.3539,0.0686,0.1040,0.0829,0.8095,0.6564,45.33,1.0634,44.27,40.87,60.40,73.06,True,True,True,True,True,True,True,,pass,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7428,374.3,True,0
R5,fender_left,0,1.960,0.725,0.640,0.1500,0.9703,0.1900,3.482,4648,3.553,0.2620,3,-0.565,-0.970,0.1826,0.1587,0.8351,0.3047,0.1202,0.1253,1.1341,0.9331,45.66,1.1514,44.51,42.25,52.27,71.14,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7505,405.3,True,0
R5,fender_left,1,1.960,0.735,0.700,0.1500,0.9703,0.1900,3.460,4648,7.852,0.2620,6,-0.968,+0.276,0.1556,0.1321,1.0472,0.6377,0.1021,0.0970,1.0425,0.7501,40.50,1.0345,39.47,36.04,61.97,69.99,False,True,True,True,True,True,False,gu_below_target(70.0<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7506,366.8,True,1
R5,fender_left,2,1.960,0.745,0.760,0.1500,0.9703,0.1900,3.478,4648,4.208,0.2620,3,-0.635,-0.780,0.2133,0.1884,1.5203,1.0885,0.1175,0.1256,1.7083,1.5421,45.12,0.9746,44.15,41.06,66.49,70.83,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7507,342.3,True,0
R5,fender_left,3,1.960,0.755,0.820,0.1500,0.9703,0.1900,3.466,4648,6.729,0.2620,9,-0.823,-0.050,0.3372,0.1665,1.4980,0.6954,0.2196,0.1207,1.9861,1.2181,41.93,1.8249,40.11,36.48,47.31,66.18,False,True,True,True,True,True,False,gu_below_target(66.2<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7508,642.1,True,2
R5,fender_left,4,1.960,0.765,0.880,0.1500,0.9703,0.1900,3.463,4648,7.236,0.2620,9,-0.961,+0.097,0.2710,0.1528,1.2378,0.4453,0.1849,0.1123,1.5557,1.1696,40.98,1.6889,39.29,36.72,56.88,67.72,False,True,True,True,True,True,False,gu_below_target(67.7<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7509,597.1,True,2
R5,fender_left,5,2.080,0.725,0.660,0.1500,0.9703,0.1900,3.480,4648,3.986,0.2620,6,-0.218,-0.845,0.3059,0.2374,1.5612,0.5925,0.2066,0.1866,1.9205,1.5872,48.27,2.0534,46.22,44.05,53.69,70.12,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7510,722.6,True,1
R5,fender_left,6,2.080,0.735,0.720,0.1500,0.9703,0.1900,3.470,4648,5.789,0.2620,9,-0.620,-0.322,0.2608,0.2117,1.3498,0.5943,0.1558,0.1637,1.7817,1.3736,45.18,2.1103,43.07,39.65,56.97,69.80,False,True,True,True,True,True,False,gu_below_target(69.8<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7511,746.3,True,2
R5,fender_left,7,2.080,0.745,0.780,0.1500,0.9703,0.1900,3.482,4648,3.505,0.2620,3,-0.677,-0.984,0.1806,0.1526,0.8450,0.3087,0.1218,0.1231,1.0982,0.8273,44.74,1.1682,43.57,41.20,52.72,71.20,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7512,410.9,True,0
R5,fender_left,8,2.080,0.755,0.840,0.1500,0.9703,0.1900,3.467,4648,6.410,0.2620,9,-0.750,-0.142,0.3239,0.2325,1.5593,0.7539,0.2127,0.1772,1.9752,1.5715,43.10,1.9083,41.19,37.83,48.48,66.95,False,True,True,True,True,True,False,gu_below_target(67.0<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7513,674.1,True,2
R5,fender_left,9,2.080,0.765,0.900,0.1500,0.9703,0.1900,3.482,4648,3.489,0.2620,3,-0.344,-0.989,0.2121,0.1680,0.9752,0.4620,0.1424,0.1305,1.3502,1.1117,46.82,1.1741,45.65,45.19,53.79,71.22,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7514,412.9,True,0
R5,fender_left,10,2.200,0.725,0.680,0.1500,0.9703,0.1900,3.482,4648,3.488,0.2620,3,-0.335,-0.989,0.1649,0.1271,0.8826,0.4004,0.1074,0.0998,1.1613,0.8274,48.27,1.1739,47.10,45.21,64.47,73.08,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7515,412.9,True,0
R5,fender_left,11,2.200,0.735,0.740,0.1500,0.9703,0.1900,3.481,4648,3.754,0.2620,6,-0.141,-0.912,0.3246,0.2438,1.6906,0.6429,0.1823,0.1887,2.1924,1.6122,49.37,2.1811,47.19,44.45,60.31,70.41,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7516,767.3,True,1
R5,fender_left,12,2.200,0.745,0.800,0.1500,0.9703,0.1900,3.461,4648,7.669,0.2620,9,-0.921,+0.223,0.2372,0.1913,1.6652,1.0419,0.1379,0.1341,1.8457,1.4283,41.47,1.5943,39.88,37.36,61.95,68.51,False,True,True,True,True,True,False,gu_below_target(68.5<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7517,563.4,True,2
R5,fender_left,13,2.200,0.755,0.860,0.1500,0.9703,0.1900,3.471,4648,5.619,0.2620,9,-0.520,-0.371,0.3400,0.2570,1.4697,0.4823,0.2149,0.2001,1.8814,1.5832,45.29,2.1775,43.11,41.51,50.70,68.96,False,False,True,True,True,True,False,gu_below_target(69.0<70);ra_above_target(0.200>0.20),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7518,769.0,True,2
R5,fender_left,14,2.200,0.765,0.920,0.1500,0.9703,0.1900,3.470,4648,5.795,0.2620,3,-0.907,-0.320,0.1428,0.1082,0.7148,0.3690,0.0995,0.0814,0.9780,0.7384,41.61,0.7075,40.90,37.40,57.15,70.31,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7519,248.6,True,0
R5,fender_left,15,2.320,0.725,0.700,0.1500,0.9703,0.1900,3.482,4648,3.471,0.2620,3,-0.464,-0.994,0.1441,0.1199,0.6450,0.2433,0.1075,0.0966,0.9942,0.6622,47.28,1.1803,46.10,43.18,52.28,72.34,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7520,415.0,True,0
R5,fender_left,16,2.320,0.735,0.760,0.1500,0.9703,0.1900,3.473,4648,5.217,0.2620,3,-0.985,-0.488,0.1863,0.1686,0.9822,0.5488,0.1205,0.1246,1.2745,1.1337,40.24,0.7787,39.46,39.10,63.43,70.49,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7521,276.1,True,0
R5,fender_left,17,2.320,0.745,0.820,0.1500,0.9703,0.1900,3.480,4648,4.009,0.2620,3,-0.742,-0.838,0.1179,0.1011,0.7680,0.3090,0.0848,0.0794,0.8244,0.6220,44.68,1.0204,43.66,41.26,63.90,73.17,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7522,359.3,True,0
R5,fender_left,18,2.320,0.755,0.880,0.1500,0.9703,0.1900,3.479,4648,4.202,0.2620,6,-0.367,-0.782,0.2545,0.1768,1.1211,0.2447,0.1741,0.1397,1.4553,0.9927,46.58,1.9500,44.63,44.02,56.55,71.27,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7523,685.4,True,1
R5,fender_left,19,2.320,0.765,0.940,0.1500,0.9703,0.1900,3.475,4648,4.840,0.2620,9,-0.319,-0.597,0.3383,0.2201,1.5435,0.4900,0.2142,0.1677,1.8906,1.4558,47.83,2.5373,45.29,43.27,50.31,69.39,False,True,True,True,True,True,False,gu_below_target(69.4<70),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7524,892.6,True,2
R5,fender_left,20,2.440,0.725,0.720,0.1500,0.9703,0.1900,3.482,4648,3.488,0.2620,3,-0.193,-0.989,0.2005,0.1448,0.9119,0.4001,0.1398,0.1124,1.3145,0.9983,48.73,1.1741,47.56,47.13,55.28,71.88,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7525,412.9,True,0
R5,fender_left,21,2.440,0.735,0.780,0.1500,0.9703,0.1900,3.468,4648,6.198,0.2620,6,-0.861,-0.203,0.1988,0.1524,1.7884,1.1326,0.1234,0.1219,1.6659,1.0614,42.12,1.3131,40.81,38.97,56.44,70.00,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7526,464.7,True,1
R5,fender_left,22,2.440,0.745,0.840,0.1500,0.9703,0.1900,3.482,4648,3.489,0.2620,3,-0.333,-0.989,0.1398,0.1249,0.4490,0.1279,0.1094,0.1010,0.8556,0.6197,48.35,1.1737,47.18,44.59,58.86,73.86,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7527,412.8,True,0
R5,fender_left,23,2.440,0.755,0.900,0.1500,0.9703,0.1900,3.462,4648,7.486,0.2620,9,-0.863,+0.170,0.2987,0.2911,1.7103,0.9364,0.1751,0.2204,2.3853,2.1650,41.45,1.6200,39.83,37.90,64.23,67.65,False,False,False,True,True,True,False,gu_below_target(67.7<70);ra_above_target(0.220>0.20);rz_above_target(2.16>2.0),rework_candidate,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7528,577.2,True,2
R5,fender_left,24,2.440,0.765,0.960,0.1500,0.9703,0.1900,3.480,4648,3.946,0.2620,3,-0.847,-0.856,0.1816,0.1287,0.9204,0.4186,0.1227,0.0973,1.3080,0.9354,42.36,1.0388,41.32,40.95,55.61,71.06,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7529,365.0,True,0
R6,fender_right,0,1.960,-0.725,0.640,0.1500,-0.9703,0.1900,3.480,4648,3.874,0.2620,3,-0.679,-0.877,0.1230,0.1332,0.4969,0.0801,0.0936,0.1069,0.7289,0.7106,45.25,1.0552,44.19,40.18,58.15,73.01,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7606,371.8,True,0
R6,fender_right,1,1.960,-0.735,0.700,0.1500,-0.9703,0.1900,3.480,4648,3.913,0.2620,3,-0.769,-0.866,0.1473,0.1295,0.5129,0.2436,0.1119,0.1048,0.9557,0.7120,44.34,1.0449,43.30,40.06,50.82,71.68,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7607,368.0,True,0
R6,fender_right,2,1.960,-0.745,0.760,0.1500,-0.9703,0.1900,3.482,4648,3.454,0.2620,3,-0.232,-0.999,0.1891,0.1495,0.7629,0.3052,0.1346,0.1186,1.1785,0.9467,49.30,1.1867,48.11,45.12,57.29,72.05,True,True,True,True,True,True,True,,pass,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7608,417.1,True,0
